transaction_id,customer_id,merchant_id,date,amount,description,category,is_fraud,cleaned_description,day_of_week,hour,is_weekend,prev_tx_time,time_since_prev_tx,customer_avg_amount,customer_std_amount,amount_zscore,merchant_frequency
TXN_f64fc6c1f6d54a3faf19be1323d92bd5,CUST_7570110e,MERCH_ce521da6,2024-09-05 12:31:51.265166,102.93,ce521da6 Retail,Retail,False,ce da retail,3,12,0,,4656.0,102.93,12.784490603852769,-3.885780586188048e-16,1
TXN_b2c92366dc2b4391981ee85304e4bf33,CUST_75a3064e,MERCH_7215d227,2025-01-08 12:31:51.265166,75.43,Service from 7215d227,Other,False,service,2,12,0,,4656.0,75.43,12.784490603852769,-3.885780586188048e-16,1
TXN_31a11ed0efad4b8489d45fee92bdce76,CUST_75a493f9,MERCH_d18a7f4f,2025-02-23 12:31:51.265166,152.88,Services d18a7f4f,Services,False,services f f,6,12,1,,4656.0,152.88,12.784490603852769,-3.885780586188048e-16,1
TXN_ed75eac8ef294c0e9df77c8b1484ea9b,CUST_762fac88,MERCH_53f0ce2c,2024-04-14 12:31:51.265166,44.67,Tech purchase 53f0ce2c,Technology,False,tech purchase f ce c,6,12,1,,4656.0,44.67,12.784490603852769,-3.885780586188048e-16,1
TXN_4f0cca6b52a74cf6af8ce700f743e02f,CUST_763f4607,MERCH_0064975f,2024-07-15 12:31:51.265166,56.4,Shopping at 0064975f,Retail,False,shopping f,0,12,0,,4656.0,56.4,12.784490603852769,-3.885780586188048e-16,1
TXN_6a024cef0bd14e61be672ccc69b5f4ea,CUST_76c0d1cd,MERCH_32566784,2024-05-01 12:31:51.265166,130.67,Tech purchase 32566784,Technology,False,tech purchase,2,12,0,,4656.0,130.67,12.784490603852769,-3.885780586188048e-16,1
TXN_3d49fae32adf4675a5c911eeb9800308,CUST_77007889,MERCH_733f6eaf,2025-01-10 12:31:51.265166,182.85,Gas station 733f6eaf,Automotive,False,gas station f eaf,4,12,0,,4656.0,182.85,12.784490603852769,-3.885780586188048e-16,1
TXN_14e3ea0b647e4555b9e5e0d6c99fcb26,CUST_7716a73e,MERCH_58552cdd,2025-02-21 12:31:51.265166,37.34,Health insurance 58552cdd,Healthcare,False,health insurance cdd,4,12,0,,4656.0,37.34,12.784490603852769,-3.885780586188048e-16,1
TXN_54783e05382b479d8922156851f5da44,CUST_780b55b3,MERCH_a8a02bad,2024-10-18 12:31:51.265166,144.79,Travel agency a8a02bad,Travel,False,travel agency bad,4,12,0,,4656.0,144.79,12.784490603852769,-3.885780586188048e-16,1
TXN_ed2ab5d754ea4370bd5a8a0481246f57,CUST_792ef794,MERCH_6c236d6e,2024-05-17 12:31:51.265166,138.49,Car repair 6c236d6e,Automotive,False,car repair c e,4,12,0,,4656.0,138.49,12.784490603852769,-3.885780586188048e-16,1
TXN_b2c211e9b7184dccab4c5065e58d93a4,CUST_799b3435,MERCH_578a57d9,2024-04-24 12:31:51.265166,138.32,Medical 578a57d9,Healthcare,False,medical,2,12,0,,4656.0,138.32,12.784490603852769,-3.885780586188048e-16,1
TXN_a8227c20ca164bc5b91204e40946e1b9,CUST_79fbeb02,MERCH_6eba405a,2024-09-06 12:31:51.265166,55.98,Software 6eba405a,Technology,False,software eba,4,12,0,,4656.0,55.98,12.784490603852769,-3.885780586188048e-16,1
TXN_eb58450ac67145ad8cb4d58cecd90434,CUST_7a65ccb1,MERCH_edf0518e,2024-05-08 12:31:51.265166,136.79,Restaurant edf0518e,Food,False,restaurant edf e,2,12,0,,4656.0,136.79,12.784490603852769,-3.885780586188048e-16,1
TXN_9860027bb4b34d1bb7d4a620860570c7,CUST_7ae0efd0,MERCH_8c2c54e7,2025-02-13 12:31:51.265166,63.24,Subscription 8c2c54e7,Entertainment,False,subscription c c e,3,12,0,,4656.0,63.24,12.784490603852769,-3.885780586188048e-16,1
TXN_85f76fb099224f0a97fb839b0da73aec,CUST_7b4e244c,MERCH_c473b402,2025-01-17 12:31:51.265166,164.56,Software c473b402,Technology,False,software c b,4,12,0,,4656.0,164.56,12.784490603852769,-3.885780586188048e-16,1
TXN_6c95bfc069d34e52937f247f67c665ff,CUST_7b7f798e,MERCH_4ecebc77,2024-07-09 12:31:51.265166,18.09,Restaurant 4ecebc77,Food,False,restaurant ecebc,1,12,0,,4656.0,18.09,12.784490603852769,-3.885780586188048e-16,1
TXN_8ddbcfff65934b9f8d773304146ba544,CUST_7bd75f19,MERCH_11d4b9bd,2024-09-12 12:31:51.265166,186.49,Services 11d4b9bd,Services,False,services b bd,3,12,0,,4656.0,186.49,12.784490603852769,-3.885780586188048e-16,1
TXN_5d3e781988fd4af792020dbe460ea3b8,CUST_7bfdb315,MERCH_01ad0337,2024-08-24 12:31:51.265166,100.4,Hotel 01ad0337,Travel,False,hotel ad,5,12,1,,4656.0,100.4,12.784490603852769,-3.885780586188048e-16,1
TXN_7ad53dda32d544b3b55ecbc63b77202c,CUST_7c074d8d,MERCH_30f96546,2025-02-02 12:31:51.265166,22.06,Movie tickets 30f96546,Entertainment,False,movie tickets f,6,12,1,,4656.0,22.06,12.784490603852769,-3.885780586188048e-16,1
TXN_626f31690fc64cf295cbae72c7d81561,CUST_7c435563,MERCH_2d6b3cab,2024-07-16 12:31:51.265166,77.04,Movie tickets 2d6b3cab,Entertainment,False,movie tickets b cab,1,12,0,,4656.0,77.04,12.784490603852769,-3.885780586188048e-16,1
TXN_b12238f5821e4004a735b3a54427046a,CUST_7c821b2a,MERCH_3cc06fad,2024-08-08 12:31:51.265166,182.6,Movie tickets 3cc06fad,Entertainment,False,movie tickets cc fad,3,12,0,,4656.0,182.6,12.784490603852769,-3.885780586188048e-16,1
TXN_49045cff1d8a4add82b3a1d98a34cb30,CUST_7c880eae,MERCH_9524adae,2024-08-04 12:31:51.265166,198.99,Subscription 9524adae,Entertainment,False,subscription adae,6,12,1,,4656.0,198.99,12.784490603852769,-3.885780586188048e-16,1
TXN_3f39753aa9b6410cb073554dfa8d8764,CUST_7c89aebd,MERCH_f5156680,2024-04-30 12:31:51.265166,184.8,Movie tickets f5156680,Entertainment,False,movie tickets f,1,12,0,,4656.0,184.8,12.784490603852769,-3.885780586188048e-16,1
TXN_4045e3eeae424e99baae50a757056fe2,CUST_7c96c28a,MERCH_23ced20b,2025-03-05 12:31:51.265166,187.88,Restaurant 23ced20b,Food,False,restaurant ced b,2,12,0,,4656.0,187.88,12.784490603852769,-3.885780586188048e-16,1
TXN_5e9fdc58d3a142108ab65a7e270e8ddc,CUST_7ca22f02,MERCH_b27fa59f,2024-09-06 12:31:51.265166,66.95,Movie tickets b27fa59f,Entertainment,False,movie tickets b fa f,4,12,0,,4656.0,66.95,12.784490603852769,-3.885780586188048e-16,1
TXN_3edca642d0b24e95b1b9ee293cfbc025,CUST_7cca0f6d,MERCH_182ffe26,2024-07-09 12:31:51.265166,169.29,182ffe26 Retail,Retail,False,ffe retail,1,12,0,,4656.0,169.29,12.784490603852769,-3.885780586188048e-16,1
TXN_e7a92c12510b49758de688f6bf0e3970,CUST_7d40d4b9,MERCH_f6a477cc,2024-10-13 12:31:51.265166,220.14,Subscription f6a477cc,Entertainment,False,subscription f cc,6,12,1,,4656.0,220.14,12.784490603852769,-3.885780586188048e-16,1
TXN_a436512668db4a2394dcc4617cd28cd2,CUST_7d61add3,MERCH_c389d042,2024-12-05 12:31:51.265166,189.63,Service from c389d042,Other,False,service c,3,12,0,,4656.0,189.63,12.784490603852769,-3.885780586188048e-16,1
TXN_890058eda7d9446ab097352a48664e43,CUST_7d71953d,MERCH_28b01745,2024-09-08 12:31:51.265166,148.49,Utility payment 28b01745,Utilities,False,utility payment b,6,12,1,,4656.0,148.49,12.784490603852769,-3.885780586188048e-16,1
TXN_b29ef0b77337490bb11810030370498a,CUST_7de2ef97,MERCH_54b262de,2024-10-14 12:31:51.265166,42.03,Maintenance 54b262de,Services,False,maintenance b de,0,12,0,,4656.0,42.03,12.784490603852769,-3.885780586188048e-16,1
TXN_4a8cc02cc3154bb3ac41290a6962aa1c,CUST_7df3dc6e,MERCH_460f6464,2024-04-16 12:31:51.265166,205.0,Tech purchase 460f6464,Technology,False,tech purchase f,1,12,0,,4656.0,205.0,12.784490603852769,-3.885780586188048e-16,1
TXN_bba0ae55a9bd4714b13b477e5b108bc9,CUST_7e13d989,MERCH_a68500a2,2024-10-18 12:31:51.265166,212.31,Medical a68500a2,Healthcare,False,medical,4,12,0,,4656.0,212.31,12.784490603852769,-3.885780586188048e-16,1
TXN_ad037fb78000414883f72c1b7526abf5,CUST_7e28c353,MERCH_c7ebc137,2024-04-27 12:31:51.265166,34.32,Purchase c7ebc137,Other,False,purchase c ebc,5,12,1,,4656.0,34.32,12.784490603852769,-3.885780586188048e-16,1
TXN_e2b399411d5049acb725c598e7c7a982,CUST_7e64e792,MERCH_9de68e45,2024-07-19 12:31:51.265166,161.22,Groceries at 9de68e45,Food,False,groceries de e,4,12,0,,4656.0,161.22,12.784490603852769,-3.885780586188048e-16,1
TXN_124ac740d7ef4bf1b0f76f4e3e20418d,CUST_7e6519a9,MERCH_348f87aa,2025-01-04 12:31:51.265166,93.68,Payment to 348f87aa,Other,False,payment f aa,5,12,1,,4656.0,93.68,12.784490603852769,-3.885780586188048e-16,1
TXN_1b020631eeba4615bb45a39983084c95,CUST_7e6bb847,MERCH_5cd1bbf3,2024-09-12 12:31:51.265166,117.13,Software 5cd1bbf3,Technology,False,software cd bbf,3,12,0,,4656.0,117.13,12.784490603852769,-3.885780586188048e-16,1
TXN_802d377a69e0423faa35857c970b4ca9,CUST_7e8896c0,MERCH_53a44559,2024-04-01 12:31:51.265166,142.43,Consulting 53a44559,Services,False,consulting,0,12,0,,4656.0,142.43,12.784490603852769,-3.885780586188048e-16,1
TXN_e08a05280151418aa158bcc1e9756dc4,CUST_7e89ff7a,MERCH_4d0a0daf,2025-02-22 12:31:51.265166,197.92,Concert 4d0a0daf,Entertainment,False,concert daf,5,12,1,,4656.0,197.92,12.784490603852769,-3.885780586188048e-16,1
TXN_31687606b5a74469b5b09f2b1751804b,CUST_7f178c1a,MERCH_064b2f07,2024-11-19 12:31:51.265166,121.0,Hotel 064b2f07,Travel,False,hotel b f,1,12,0,,4656.0,121.0,12.784490603852769,-3.885780586188048e-16,1
TXN_39aed13acb514e2ba511cc3691dfa21e,CUST_7f1c7af3,MERCH_9be54d34,2024-07-01 12:31:51.265166,19.75,Concert 9be54d34,Entertainment,False,concert,0,12,0,,4656.0,19.75,12.784490603852769,-3.885780586188048e-16,1
TXN_7ff6a73c50c14ae78b4b5ef1e0fd68bf,CUST_7f57550e,MERCH_8ecba52d,2024-05-12 12:31:51.265166,34.7,Internet 8ecba52d,Utilities,False,internet ecba,6,12,1,,4656.0,34.7,12.784490603852769,-3.885780586188048e-16,1
TXN_89f100683efc40fd96d3199c44cb5c1a,CUST_7f5d1dfe,MERCH_8a0c98c5,2024-08-13 12:31:51.265166,183.97,Car repair 8a0c98c5,Automotive,False,car repair c c,1,12,0,,4656.0,183.97,12.784490603852769,-3.885780586188048e-16,1
TXN_b6235b5d954546639cabe57c8b2ff907,CUST_7febb94c,MERCH_11d4b9bd,2025-01-26 12:31:51.265166,0.87,Maintenance 11d4b9bd VERIFY,Services,True,maintenance b bd verify,6,12,1,,4656.0,0.87,12.784490603852769,-3.885780586188048e-16,1
TXN_35d8db5277e3417281375d0da7587b13,CUST_8078e4d7,MERCH_2e726082,2024-10-02 12:31:51.265166,179.2,Travel agency 2e726082,Travel,False,travel agency e,2,12,0,,4656.0,179.2,12.784490603852769,-3.885780586188048e-16,1
TXN_bc058e2de77048c980a6709a7c6115c4,CUST_8187193a,MERCH_7dc9a3a7,2024-06-30 12:31:51.265166,104.37,Purchase at 7dc9a3a7 Store,Retail,False,purchase dc store,6,12,1,,4656.0,104.37,12.784490603852769,-3.885780586188048e-16,1
TXN_20b8552752894852843c268edcdf6107,CUST_81bce9c9,MERCH_f8e510fe,2024-12-26 12:31:51.265166,79.87,Internet f8e510fe,Utilities,False,internet f e fe,3,12,0,,4656.0,79.87,12.784490603852769,-3.885780586188048e-16,1
TXN_476fc0e864844e459d67248e8c277e5e,CUST_82902ba0,MERCH_1e403f4f,2024-12-22 12:31:51.265166,27.13,Car repair 1e403f4f,Automotive,False,car repair e f f,6,12,1,,4656.0,27.13,12.784490603852769,-3.885780586188048e-16,1
TXN_28ecc9ed78a742c3b3816db8b0d73b5f,CUST_82b07f00,MERCH_9450b499,2025-01-21 12:31:51.265166,144.69,Gas station 9450b499,Automotive,False,gas station b,1,12,0,,4656.0,144.69,12.784490603852769,-3.885780586188048e-16,1
TXN_4c02b851cad84bad9eb91f0914535381,CUST_82c9a862,MERCH_60ed8707,2024-10-27 12:31:51.265166,20.92,Service from 60ed8707,Other,False,service ed,6,12,1,,4656.0,20.92,12.784490603852769,-3.885780586188048e-16,1
TXN_b9736571a7ad4b4b9115a6f8336eadac,CUST_82e46b96,MERCH_b171acfd,2024-08-16 12:31:51.265166,117.66,b171acfd Retail,Retail,False,b acfd retail,4,12,0,,4656.0,117.66,12.784490603852769,-3.885780586188048e-16,1
TXN_45994fe5b4ce4aaf8b967966642ffe7a,CUST_82eba4b3,MERCH_b0383c10,2024-07-06 12:31:51.265166,93.85,Food delivery b0383c10,Food,False,food delivery b c,5,12,1,,4656.0,93.85,12.784490603852769,-3.885780586188048e-16,1
TXN_348e15bfd05d41b0bcb80675a2bf62e4,CUST_82f8e72d,MERCH_1b284e95,2024-12-29 12:31:51.265166,130.46,Consulting 1b284e95,Services,False,consulting b e,6,12,1,,4656.0,130.46,12.784490603852769,-3.885780586188048e-16,1
TXN_28ed6498a54c445986bcde949d839d77,CUST_83cfb7d6,MERCH_fee9af23,2024-08-30 12:31:51.265166,44.9,Groceries at fee9af23,Food,False,groceries fee af,4,12,0,,4656.0,44.9,12.784490603852769,-3.885780586188048e-16,1
TXN_8175d412a3524a4f95f407948c6a122b,CUST_83df8983,MERCH_f00defe7,2025-01-10 12:31:51.265166,195.04,f00defe7 Retail,Retail,False,f defe retail,4,12,0,,4656.0,195.04,12.784490603852769,-3.885780586188048e-16,1
TXN_462c2256cf77451da2862bf54b4f7c2e,CUST_8423864b,MERCH_3f1ebac2,2024-08-22 12:31:51.265166,106.83,Phone bill 3f1ebac2,Utilities,False,phone bill f ebac,3,12,0,,4656.0,106.83,12.784490603852769,-3.885780586188048e-16,1
TXN_80e4dfca8ca84224b35e4e5fe8761a68,CUST_849c3ba0,MERCH_3fce4b6c,2024-07-24 12:31:51.265166,134.33,Utility payment 3fce4b6c,Utilities,False,utility payment fce b c,2,12,0,,4656.0,134.33,12.784490603852769,-3.885780586188048e-16,1
TXN_54b4aeea5ff54980a4e364b272fd1ac1,CUST_84ab8404,MERCH_c6ed027c,2024-09-30 12:31:51.265166,161.62,Auto parts c6ed027c,Automotive,False,auto parts c ed c,0,12,0,,4656.0,161.62,12.784490603852769,-3.885780586188048e-16,1
TXN_8655dab8651947948a00a550e3df9fd3,CUST_8519fab8,MERCH_d58a1a26,2024-12-25 12:31:51.265166,16.12,Purchase d58a1a26,Other,False,purchase,2,12,0,,4656.0,16.12,12.784490603852769,-3.885780586188048e-16,1
TXN_0adf910c3a19408d8c19f3aef7a005a3,CUST_856d5aca,MERCH_a78c79d7,2025-03-14 12:31:51.265166,104.18,Services a78c79d7,Services,False,services c,4,12,0,,4656.0,104.18,12.784490603852769,-3.885780586188048e-16,1
TXN_fef665701f6b450793e3c61aed831ed0,CUST_858a1ef0,MERCH_16968110,2024-10-07 12:31:51.265166,149.51,Gas station 16968110,Automotive,False,gas station,0,12,0,,4656.0,149.51,12.784490603852769,-3.885780586188048e-16,1
TXN_1d4371567fcd44c58af453c018f531f6,CUST_85dd40a2,MERCH_8608a027,2024-09-17 12:31:51.265166,153.07,Purchase 8608a027,Other,False,purchase,1,12,0,,4656.0,153.07,12.784490603852769,-3.885780586188048e-16,1
TXN_6e77901879194796893114077336399e,CUST_86272ac5,MERCH_1462f4f2,2024-08-12 12:31:51.265166,41.81,Electronics 1462f4f2,Technology,False,electronics f f,0,12,0,,4656.0,41.81,12.784490603852769,-3.885780586188048e-16,1
TXN_55f2c6910c294446b3792a7748d37c84,CUST_863ebaaf,MERCH_2ba1ab7c,2024-09-14 12:31:51.265166,66.69,Tech purchase 2ba1ab7c,Technology,False,tech purchase ba ab c,5,12,1,,4656.0,66.69,12.784490603852769,-3.885780586188048e-16,1
TXN_8b7f68fc34ae44498596559a03339695,CUST_86740e00,MERCH_885f9be4,2024-04-18 12:31:51.265166,116.56,Hotel 885f9be4,Travel,False,hotel f,3,12,0,,4656.0,116.56,12.784490603852769,-3.885780586188048e-16,1
TXN_af950000aaab43c699d36e2de3fb6e03,CUST_86b54792,MERCH_217b30c9,2024-06-22 12:31:51.265166,49.39,Flight booking 217b30c9,Travel,False,flight booking b c,5,12,1,,4656.0,49.39,12.784490603852769,-3.885780586188048e-16,1
TXN_f8e8e24d97654145991b8afce31df231,CUST_86d5239c,MERCH_ca574a5a,2024-04-11 12:31:51.265166,36.27,Food delivery ca574a5a,Food,False,food delivery ca,3,12,0,,4656.0,36.27,12.784490603852769,-3.885780586188048e-16,1
TXN_56a1d4cb675f4c33b0f868d48e9a898a,CUST_86f7c50a,MERCH_7812cf6f,2024-03-30 12:31:51.265166,148.18,Phone bill 7812cf6f,Utilities,False,phone bill cf f,5,12,1,,4656.0,148.18,12.784490603852769,-3.885780586188048e-16,1
TXN_f2c695368b104b12ad2dc7c3583f75f1,CUST_870cff70,MERCH_4dd9a878,2024-08-11 12:31:51.265166,34.03,Electronics 4dd9a878,Technology,False,electronics dd,6,12,1,,4656.0,34.03,12.784490603852769,-3.885780586188048e-16,1
TXN_9ef27dc41f924aefb868dac79e3af063,CUST_873b4175,MERCH_158c4df0,2024-09-18 12:31:51.265166,59.37,Electronics 158c4df0,Technology,False,electronics c df,2,12,0,,4656.0,59.37,12.784490603852769,-3.885780586188048e-16,1
TXN_e6e3d1fce8af4bb69236bec685753e8e,CUST_8752e0d4,MERCH_c02b814f,2024-06-09 12:31:51.265166,139.83,Payment to c02b814f,Other,False,payment c b f,6,12,1,,4656.0,139.83,12.784490603852769,-3.885780586188048e-16,1
TXN_cdb902d532df41b883f6c46ed1608a80,CUST_876e60aa,MERCH_70e91639,2024-06-08 12:31:51.265166,182.56,Food delivery 70e91639,Food,False,food delivery e,5,12,1,,4656.0,182.56,12.784490603852769,-3.885780586188048e-16,1
TXN_721b4684cbb749c3babe39161215a973,CUST_878f2680,MERCH_39ba393b,2024-10-27 12:31:51.265166,75.74,Gas station 39ba393b,Automotive,False,gas station ba b,6,12,1,,4656.0,75.74,12.784490603852769,-3.885780586188048e-16,1
TXN_0bdc8bcbf34f4da880d0e97228b1c1b8,CUST_8790bc08,MERCH_b3cb184c,2024-05-01 12:31:51.265166,86.69,Internet b3cb184c,Utilities,False,internet b cb c,2,12,0,,4656.0,86.69,12.784490603852769,-3.885780586188048e-16,1
TXN_776aa4cd70884ddaac535ca08e5884d8,CUST_88294e0d,MERCH_2e126246,2024-10-30 12:31:51.265166,195.7,Purchase 2e126246,Other,False,purchase e,2,12,0,,4656.0,195.7,12.784490603852769,-3.885780586188048e-16,1
TXN_40fb5ab484ca4f26bba58402eeae11d3,CUST_88b9093d,MERCH_f536f447,2024-07-25 12:31:51.265166,124.24,Subscription f536f447,Entertainment,False,subscription f f,3,12,0,,4656.0,124.24,12.784490603852769,-3.885780586188048e-16,1
TXN_cf5e31271cf74f77b6b3b290af44c007,CUST_88e2a5ad,MERCH_c39de08a,2024-06-22 12:31:51.265166,187.12,Restaurant c39de08a,Food,False,restaurant c de,5,12,1,,4656.0,187.12,12.784490603852769,-3.885780586188048e-16,1
TXN_1c23cebf659846a39f82a1e8b67e7e68,CUST_88f389d8,MERCH_df9a07e6,2025-03-09 12:31:51.265166,67.58,Phone bill df9a07e6,Utilities,False,phone bill df e,6,12,1,,4656.0,67.58,12.784490603852769,-3.885780586188048e-16,1
TXN_735de3773e1047178297ecf906191f28,CUST_890afca4,MERCH_80c44205,2024-12-31 12:31:51.265166,186.01,Movie tickets 80c44205,Entertainment,False,movie tickets c,1,12,0,,4656.0,186.01,12.784490603852769,-3.885780586188048e-16,1
TXN_1a29f2eefe9f4add8518b357564146bb,CUST_890c5158,MERCH_e4f47618,2025-02-06 12:31:51.265166,175.35,Service from e4f47618,Other,False,service e f,3,12,0,,4656.0,175.35,12.784490603852769,-3.885780586188048e-16,1
TXN_af5150f5d82a48fe967029a07f003fdb,CUST_89422bd8,MERCH_9de68e45,2024-10-19 12:31:51.265166,139.72,Groceries at 9de68e45,Food,False,groceries de e,5,12,1,,4656.0,139.72,12.784490603852769,-3.885780586188048e-16,1
TXN_c5a98c77a03b42c5b0a691ecb1bab3f2,CUST_89459df5,MERCH_10577bf9,2024-03-29 12:31:51.265166,63.1,Electronics 10577bf9,Technology,False,electronics bf,4,12,0,,4656.0,63.1,12.784490603852769,-3.885780586188048e-16,1
TXN_bcbccb208b8349819b6dfaa7bcfecf76,CUST_895753b1,MERCH_14fdc73a,2024-08-23 12:31:51.265166,171.65,Groceries at 14fdc73a,Food,False,groceries fdc,4,12,0,,4656.0,171.65,12.784490603852769,-3.885780586188048e-16,1
TXN_27aee08342244f19b3c13138cd01560d,CUST_89620a95,MERCH_4926e306,2025-01-27 12:31:51.265166,36.2,Auto parts 4926e306,Automotive,False,auto parts e,0,12,0,,4656.0,36.2,12.784490603852769,-3.885780586188048e-16,1
TXN_b8087cc7ea504f41872b903da5fc570c,CUST_8a8abf51,MERCH_12aeda08,2024-05-06 12:31:51.265166,9.84,Subscription 12aeda08,Entertainment,False,subscription aeda,0,12,0,,4656.0,9.84,12.784490603852769,-3.885780586188048e-16,1
TXN_3955eec5d11f434db54cfb51ce730f53,CUST_8b284ec6,MERCH_3be2774a,2025-03-12 12:31:51.265166,100.34,Electronics 3be2774a,Technology,False,electronics,2,12,0,,4656.0,100.34,12.784490603852769,-3.885780586188048e-16,1
TXN_4eb659309a1c4156a048f79015abf0a3,CUST_8b28dc3d,MERCH_be88df86,2025-01-19 12:31:51.265166,5.07,Concert be88df86,Entertainment,False,concert df,6,12,1,,4656.0,5.07,12.784490603852769,-3.885780586188048e-16,1
TXN_5643574a18c0419e9d0adbf9a1ed9a1b,CUST_8b3296e3,MERCH_6dc9ab05,2024-07-19 12:31:51.265166,78.16,6dc9ab05 Retail,Retail,False,dc ab retail,4,12,0,,4656.0,78.16,12.784490603852769,-3.885780586188048e-16,1
TXN_34a7104f86514f9293c960a80e11110c,CUST_8b922681,MERCH_62e6a8c4,2024-06-27 12:31:51.265166,128.85,Purchase 62e6a8c4,Other,False,purchase e c,3,12,0,,4656.0,128.85,12.784490603852769,-3.885780586188048e-16,1
TXN_739fa809d6054998be012a98df32296f,CUST_8caeaaa5,MERCH_7759cd07,2025-02-20 12:31:51.265166,132.4,Restaurant 7759cd07,Food,False,restaurant cd,3,12,0,,4656.0,132.4,12.784490603852769,-3.885780586188048e-16,1
TXN_757fa832510e4ad9be7cbc5f3e312a79,CUST_8ce27292,MERCH_10577bf9,2024-06-12 12:31:51.265166,85.58,Electronics 10577bf9,Technology,False,electronics bf,2,12,0,,4656.0,85.58,12.784490603852769,-3.885780586188048e-16,1
TXN_59d8b8d06d954cd3bc5a1f12072e8ceb,CUST_8d126c71,MERCH_68f1caa8,2025-02-25 12:31:51.265166,99.33,Concert 68f1caa8,Entertainment,False,concert f caa,1,12,0,,4656.0,99.33,12.784490603852769,-3.885780586188048e-16,1
TXN_70946b0a64dd40d4b1b1158940f116d9,CUST_8d544665,MERCH_2974dba4,2024-12-31 12:31:51.265166,260.01,Maintenance 2974dba4,Services,False,maintenance dba,1,12,0,,4656.0,260.01,12.784490603852769,-3.885780586188048e-16,1
TXN_c7589a16ce8f40be9c29e3c044e7fdf0,CUST_8d9bd5ea,MERCH_b2c35401,2024-12-19 12:31:51.265166,139.14,Gas station b2c35401,Automotive,False,gas station b c,3,12,0,,4656.0,139.14,12.784490603852769,-3.885780586188048e-16,1
TXN_4769875113364f18a2f22f7e255a9ab6,CUST_8e104019,MERCH_c78d336b,2024-03-18 12:31:51.265166,197.64,Flight booking c78d336b,Travel,False,flight booking c b,0,12,0,,4656.0,197.64,12.784490603852769,-3.885780586188048e-16,1
TXN_6dcc0c80041c4435b4c7ba9942093ae0,CUST_8e1ac19c,MERCH_5331e7de,2024-07-23 12:31:51.265166,36.89,Consulting 5331e7de,Services,False,consulting e de,1,12,0,,4656.0,36.89,12.784490603852769,-3.885780586188048e-16,1
TXN_1635dc92555147379f5e5b08b83be3a2,CUST_8e61b8dd,MERCH_abda8ff4,2024-12-19 12:31:51.265166,65.98,Concert abda8ff4,Entertainment,False,concert abda ff,3,12,0,,4656.0,65.98,12.784490603852769,-3.885780586188048e-16,1
TXN_6e972064e4fd4eaab60e04d8b795ac90,CUST_8e9c9ad6,MERCH_ec5f8d55,2024-06-14 12:31:51.265166,107.26,Consulting ec5f8d55,Services,False,consulting ec f,4,12,0,,4656.0,107.26,12.784490603852769,-3.885780586188048e-16,1
TXN_79d52361901e4c1c8d70c50bb425e375,CUST_8ea7e891,MERCH_fbeb3228,2024-07-19 12:31:51.265166,58.21,Movie tickets fbeb3228,Entertainment,False,movie tickets fbeb,4,12,0,,4656.0,58.21,12.784490603852769,-3.885780586188048e-16,1
TXN_24d53527d54e4567afb6fdcdecf9dfda,CUST_8ec990d7,MERCH_2d614447,2024-12-17 12:31:51.265166,442.19,Payment to 2d614447 IMMEDIATE,Other,True,payment immediate,1,12,0,,4656.0,442.19,12.784490603852769,-3.885780586188048e-16,1
TXN_0e039a58d74e4776aecef04d46462ae8,CUST_8f0cb5dc,MERCH_c5274158,2024-08-01 12:31:51.265166,89.28,Movie tickets c5274158,Entertainment,False,movie tickets c,3,12,0,,4656.0,89.28,12.784490603852769,-3.885780586188048e-16,1
TXN_977f9ad7b5c442eaa9cd69d5ee93fe87,CUST_8f59eac2,MERCH_11482100,2024-12-26 12:31:51.265166,101.23,Concert 11482100,Entertainment,False,concert,3,12,0,,4656.0,101.23,12.784490603852769,-3.885780586188048e-16,1
TXN_b0a2c562ce2942218255692fd0fdf501,CUST_8fa37bb8,MERCH_894c0baf,2024-09-03 12:31:51.265166,98.39,Software 894c0baf,Technology,False,software c baf,1,12,0,,4656.0,98.39,12.784490603852769,-3.885780586188048e-16,1
TXN_0381a3f819194ac5bfd23a77297aa0b7,CUST_8fb8a3e9,MERCH_98151f7e,2024-10-28 12:31:51.265166,54.38,Restaurant 98151f7e,Food,False,restaurant f e,0,12,0,,4656.0,54.38,12.784490603852769,-3.885780586188048e-16,1
TXN_e4600858d2844bb797abba4042636a10,CUST_8fc995df,MERCH_72ac1169,2024-12-09 12:31:51.265166,122.15,Services 72ac1169,Services,False,services ac,0,12,0,,4656.0,122.15,12.784490603852769,-3.885780586188048e-16,1
TXN_a56b37bf15df47ff945a6be4571ae904,CUST_8fd8ee03,MERCH_72ac1169,2024-10-21 12:31:51.265166,160.58,Services 72ac1169,Services,False,services ac,0,12,0,,4656.0,160.58,12.784490603852769,-3.885780586188048e-16,1
TXN_b51900a88549408ab7c1cf633c8224ff,CUST_9009883b,MERCH_8c0a8475,2025-02-23 12:31:51.265166,145.84,Services 8c0a8475,Services,False,services c,6,12,1,,4656.0,145.84,12.784490603852769,-3.885780586188048e-16,1
TXN_6d74045f8c83436282172e8b03cab643,CUST_90172862,MERCH_d154bf4d,2024-05-31 12:31:51.265166,146.18,Payment to d154bf4d,Other,False,payment bf,4,12,0,,4656.0,146.18,12.784490603852769,-3.885780586188048e-16,1
